symbol,name,market,market_tw,category,yf_suffix,yf_ticker
6244,茂迪,otc,上櫃,光電業,.TWO,6244.TWO
6245,立端,otc,上櫃,通信網路業,.TWO,6245.TWO
6246,臺龍,otc,上櫃,光電業,.TWO,6246.TWO
6247,淇譽電,otc,上櫃,電子工業,.TWO,6247.TWO
6248,沛波,otc,上櫃,鋼鐵工業,.TWO,6248.TWO
6250,宇加,otc,上櫃,電子工業,.TWO,6250.TWO
6251,定穎,sii,上市,電子工業,.TW,6251.TW
6255,奈普,sii,上市,電子工業,.TW,6255.TW
6257,矽格,sii,上市,半導體業,.TW,6257.TW
6259,百徽,otc,上櫃,電子零組件業,.TWO,6259.TWO
6261,久元,otc,上櫃,半導體業,.TWO,6261.TWO
6263,普萊德,otc,上櫃,通信網路業,.TWO,6263.TWO
6264,富裔,otc,上櫃,建材營造,.TWO,6264.TWO
6265,方土昶,otc,上櫃,電子通路業,.TWO,6265.TWO
6266,泰詠,otc,上櫃,電子零組件業,.TWO,6266.TWO
6269,台郡,sii,上市,電子零組件業,.TW,6269.TW
6270,倍微,otc,上櫃,電子通路業,.TWO,6270.TWO
6271,同欣電,sii,上市,半導體業,.TW,6271.TW
6274,台燿,otc,上櫃,電子零組件業,.TWO,6274.TWO
6275,元山,otc,上櫃,電子零組件業,.TWO,6275.TWO
6276,安鈦克,otc,上櫃,電腦及週邊設備業,.TWO,6276.TWO
6277,宏正,sii,上市,電腦及週邊設備業,.TW,6277.TW
6278,台表科,sii,上市,光電業,.TW,6278.TW
6279,胡連,otc,上櫃,電子零組件業,.TWO,6279.TWO
6280,崇貿,sii,上市,電子工業,.TW,6280.TW
6281,全國電,sii,上市,電子通路業,.TW,6281.TW
6282,康舒,sii,上市,電子零組件業,.TW,6282.TW
6283,淳安,sii,上市,其他電子業,.TW,6283.TW
6284,佳邦,otc,上櫃,電子零組件業,.TWO,6284.TWO
6285,啟碁,sii,上市,通信網路業,.TW,6285.TW
6286,立錡,sii,上市,電子工業,.TW,6286.TW
6287,元隆,otc,上櫃,半導體業,.TWO,6287.TWO
6288,聯嘉,sii,上市,汽車工業,.TW,6288.TW
6289,華上,sii,上市,其他,.TW,6289.TW
6290,良維,otc,上櫃,電子零組件業,.TWO,6290.TWO
6291,沛亨,otc,上櫃,半導體業,.TWO,6291.TWO
6292,迅德,otc,上櫃,電子零組件業,.TWO,6292.TWO
6294,智基,otc,上櫃,文化創意業,.TWO,6294.TWO
6298,崴強,otc,上櫃,電子工業,.TWO,6298.TWO
6402,基泰營,otc,上櫃,建材營造,.TWO,6402.TWO
6404,通訊-KY,otc,上櫃,其他,.TWO,6404.TWO
6405,悅城,sii,上市,光電業,.TW,6405.TW
6409,旭隼,sii,上市,其他電子業,.TW,6409.TW
6411,晶焱,otc,上櫃,半導體業,.TWO,6411.TWO
6412,群電,sii,上市,電子零組件業,.TW,6412.TW
6414,樺漢,sii,上市,電腦及週邊設備業,.TW,6414.TW
6415,矽力*-KY,sii,上市,半導體業,.TW,6415.TW
6416,瑞祺電通,sii,上市,通信網路業,.TW,6416.TW
6417,韋僑,otc,上櫃,通信網路業,.TWO,6417.TWO
6418,詠昇,otc,上櫃,電子零組件業,.TWO,6418.TWO
6419,京晨科,otc,上櫃,光電業,.TWO,6419.TWO
6422,君耀-KY,sii,上市,電子工業,.TW,6422.TW
6423,億而得-創,sii,上市,半導體業,.TW,6423.TW
6425,易發,otc,上櫃,電機機械,.TWO,6425.TWO
6426,統新,sii,上市,通信網路業,.TW,6426.TW
6431,光麗-KY,sii,上市,生技醫療業,.TW,6431.TW
6432,今展科,otc,上櫃,電子零組件業,.TWO,6432.TWO
6435,大中,otc,上櫃,半導體業,.TWO,6435.TWO
6438,迅得,sii,上市,其他電子業,.TW,6438.TW
6441,廣錠,otc,上櫃,電腦及週邊設備業,.TWO,6441.TWO
6442,光聖,sii,上市,通信網路業,.TW,6442.TW
6443,元晶,sii,上市,光電業,.TW,6443.TW
6446,藥華藥,sii,上市,生技醫療業,.TW,6446.TW
6449,鈺邦,sii,上市,電子零組件業,.TW,6449.TW
6451,訊芯-KY,sii,上市,半導體業,.TW,6451.TW
6452,康友-KY,sii,上市,其他證券,.TW,6452.TW
6456,GIS-KY,sii,上市,光電業,.TW,6456.TW
6457,紘康,otc,上櫃,半導體業,.TWO,6457.TWO
6461,益得,otc,上櫃,生技醫療業,.TWO,6461.TWO
6462,神盾,otc,上櫃,半導體業,.TWO,6462.TWO
6464,台數科,sii,上市,其他,.TW,6464.TW
6465,威潤,otc,上櫃,通信網路業,.TWO,6465.TWO
6469,大樹,otc,上櫃,生技醫療業,.TWO,6469.TWO
6470,宇智,otc,上櫃,通信網路業,.TWO,6470.TWO
6472,保瑞,sii,上市,生技醫療業,.TW,6472.TW
6477,安集,sii,上市,光電業,.TW,6477.TW
6482,弘煜科,otc,上櫃,文化創意業,.TWO,6482.TWO
6485,點序,otc,上櫃,半導體業,.TWO,6485.TWO
6486,互動,otc,上櫃,通信網路業,.TWO,6486.TWO
6488,環球晶,otc,上櫃,半導體業,.TWO,6488.TWO
6491,晶碩,sii,上市,生技醫療業,.TW,6491.TW
6492,生華科,otc,上櫃,生技醫療業,.TWO,6492.TWO
6494,九齊,otc,上櫃,半導體業,.TWO,6494.TWO
6496,科懋,otc,上櫃,生技醫療業,.TWO,6496.TWO
6497,亞獅康-KY,otc,上櫃,化學生技醫療,.TWO,6497.TWO
6499,益安,otc,上櫃,生技醫療業,.TWO,6499.TWO
6504,南六,sii,上市,其他,.TW,6504.TW
6505,台塑化,sii,上市,油電燃氣業,.TW,6505.TW
6506,雙邦,otc,上櫃,紡織纖維,.TWO,6506.TWO
6508,惠光,otc,上櫃,農業科技,.TWO,6508.TWO
6509,聚和,otc,上櫃,化學工業,.TWO,6509.TWO
6510,精測,otc,上櫃,半導體業,.TWO,6510.TWO
6512,啟發電,otc,上櫃,其他電子業,.TWO,6512.TWO
6514,芮特-KY,otc,上櫃,通信網路業,.TWO,6514.TWO
6515,穎崴,sii,上市,半導體業,.TW,6515.TW
6516,勤崴國際,otc,上櫃,資訊服務業,.TWO,6516.TWO
6517,保勝光學,otc,上櫃,光電業,.TWO,6517.TWO
6523,達爾膚,otc,上櫃,生技醫療業,.TWO,6523.TWO
6525,捷敏-KY,sii,上市,半導體業,.TW,6525.TW
6526,達發,sii,上市,半導體業,.TW,6526.TW
6527,明達醫,otc,上櫃,生技醫療業,.TWO,6527.TWO
6530,創威,otc,上櫃,通信網路業,.TWO,6530.TWO
6531,愛普*,sii,上市,半導體業,.TW,6531.TW
6532,瑞耘,otc,上櫃,半導體業,.TWO,6532.TWO
6533,晶心科,sii,上市,半導體業,.TW,6533.TW
6534,正瀚-創,sii,上市,生技醫療業,.TW,6534.TW
6535,順藥,otc,上櫃,生技醫療業,.TWO,6535.TWO
6538,倉和,otc,上櫃,電子零組件業,.TWO,6538.TWO
6541,泰福-KY,sii,上市,生技醫療業,.TW,6541.TW
6542,隆中,otc,上櫃,文化創意業,.TWO,6542.TWO
6546,正基,otc,上櫃,通信網路業,.TWO,6546.TWO
6547,高端疫苗,otc,上櫃,生技醫療業,.TWO,6547.TWO
6548,長科*,otc,上櫃,半導體業,.TWO,6548.TWO
6550,北極星藥業-KY,sii,上市,生技醫療業,.TW,6550.TW
6552,易華電,sii,上市,半導體業,.TW,6552.TW
6554,中美冠科-KY,otc,上櫃,化學生技醫療,.TWO,6554.TWO
6556,勝品,otc,上櫃,光電業,.TWO,6556.TWO
6558,興能高,sii,上市,其他電子業,.TW,6558.TW
6560,欣普羅,otc,上櫃,光電業,.TWO,6560.TWO
6561,是方,otc,上櫃,通信網路業,.TWO,6561.TWO
6568,宏觀,otc,上櫃,半導體業,.TWO,6568.TWO
6569,醫揚,otc,上櫃,生技醫療業,.TWO,6569.TWO
6570,維田,otc,上櫃,電腦及週邊設備業,.TWO,6570.TWO
6573,虹揚-KY,sii,上市,半導體業,.TW,6573.TW
6574,霈方,otc,上櫃,生技醫療業,.TWO,6574.TWO
6576,逸達,otc,上櫃,生技醫療業,.TWO,6576.TWO
6577,勁豐,otc,上櫃,電腦及週邊設備業,.TWO,6577.TWO
6578,達邦蛋白,otc,上櫃,農業科技,.TWO,6578.TWO
6579,研揚,sii,上市,電腦及週邊設備業,.TW,6579.TW
6581,鋼聯,sii,上市,綠能環保,.TW,6581.TW
6582,申豐,sii,上市,橡膠工業,.TW,6582.TW
6584,南俊國際,otc,上櫃,電子零組件業,.TWO,6584.TWO
6585,鼎基,sii,上市,其他,.TW,6585.TW
6588,東典光電,otc,上櫃,通信網路業,.TWO,6588.TWO
6589,台康生技,otc,上櫃,生技醫療業,.TWO,6589.TWO
6590,普鴻,otc,上櫃,資訊服務業,.TWO,6590.TWO
6591,動力-KY,sii,上市,電腦及週邊設備業,.TW,6591.TW
6592,和潤企業,sii,上市,其他,.TW,6592.TW
6592A,和潤企業甲特,other_securities,其他,其他證券,-,-
6592B,和潤企業乙特,other_securities,其他,其他證券,-,-
6593,台灣銘板,otc,上櫃,資訊服務業,.TWO,6593.TWO
6594,展匯科,otc,上櫃,電子工業,.TWO,6594.TWO
6596,寬宏藝術,otc,上櫃,文化創意業,.TWO,6596.TWO
6598,ABC-KY,sii,上市,生技醫療業,.TW,6598.TW
6603,富強鑫,otc,上櫃,電機機械,.TWO,6603.TWO
6605,帝寶,sii,上市,汽車工業,.TW,6605.TW
6606,建德工業,sii,上市,電機機械,.TW,6606.TW
6609,瀧澤科,otc,上櫃,電機機械,.TWO,6609.TWO
6612,奈米醫材,otc,上櫃,生技醫療業,.TWO,6612.TWO
6613,朋億*,otc,上櫃,其他電子業,.TWO,6613.TWO
6615,慧智,otc,上櫃,生技醫療業,.TWO,6615.TWO
6616,特昇-KY,otc,上櫃,居家生活,.TWO,6616.TWO
6617,共信-KY,otc,上櫃,生技醫療業,.TWO,6617.TWO
6624,萬年清,otc,上櫃,綠能環保,.TWO,6624.TWO
6625,必應,sii,上市,其他,.TW,6625.TW
6629,泰金-KY,otc,上櫃,居家生活,.TWO,6629.TWO
6637,醫影,otc,上櫃,生技醫療業,.TWO,6637.TWO
6640,均華,otc,上櫃,半導體業,.TWO,6640.TWO
6641,基士德-KY,sii,上市,綠能環保,.TW,6641.TW
6642,富致,otc,上櫃,電子零組件業,.TWO,6642.TWO
6643,M31,otc,上櫃,半導體業,.TWO,6643.TWO
6645,金萬林-創,sii,上市,生技醫療業,.TW,6645.TW
6649,台生材,otc,上櫃,生技醫療業,.TWO,6649.TWO
6651,全宇昕,otc,上櫃,半導體業,.TWO,6651.TWO
6654,天正國際,otc,上櫃,其他電子業,.TWO,6654.TWO
6655,科定,sii,上市,其他,.TW,6655.TW
6657,華安,sii,上市,生技醫療業,.TW,6657.TW
6658,聯策,sii,上市,其他電子業,.TW,6658.TW
6661,威健生技,otc,上櫃,生技醫療業,.TWO,6661.TWO
6662,樂斯科,otc,上櫃,生技醫療業,.TWO,6662.TWO
6664,群翊,otc,上櫃,電子零組件業,.TWO,6664.TWO
6666,羅麗芬-KY,sii,上市,生技醫療業,.TW,6666.TW
6667,信紘科,otc,上櫃,其他電子業,.TWO,6667.TWO
6668,中揚光,sii,上市,光電業,.TW,6668.TW
6669,緯穎,sii,上市,電腦及週邊設備業,.TW,6669.TW
6670,復盛應用,sii,上市,運動休閒,.TW,6670.TW
6671,三能-KY,sii,上市,居家生活,.TW,6671.TW
6672,騰輝電子-KY,sii,上市,電子零組件業,.TW,6672.TW
6674,鋐寶科技,sii,上市,通信網路業,.TW,6674.TW
6679,鈺太,otc,上櫃,半導體業,.TWO,6679.TWO
6680,鑫創電子,otc,上櫃,電腦及週邊設備業,.TWO,6680.TWO
6683,雍智科技,otc,上櫃,半導體業,.TWO,6683.TWO
6684,安格,otc,上櫃,半導體業,.TWO,6684.TWO
6689,伊雲谷,sii,上市,數位雲端,.TW,6689.TW
6690,安碁資訊,otc,上櫃,數位雲端,.TWO,6690.TWO
6691,洋基工程,sii,上市,其他電子業,.TW,6691.TW
6692,進能服,otc,上櫃,綠能環保,.TWO,6692.TWO
6693,廣閎科,otc,上櫃,半導體業,.TWO,6693.TWO
6695,芯鼎,sii,上市,半導體業,.TW,6695.TW
6697,東捷資訊,otc,上櫃,資訊服務業,.TWO,6697.TWO
6698,旭暉應材,sii,上市,其他電子業,.TW,6698.TW
6702,興航,sii,上市,航運業,.TW,6702.TW
6703,軒郁,otc,上櫃,生技醫療業,.TWO,6703.TWO
6706,惠特,sii,上市,光電業,.TW,6706.TW
6708,天擎,otc,上櫃,半導體業,.TWO,6708.TWO
6712,長聖,otc,上櫃,生技醫療業,.TWO,6712.TWO
6715,嘉基,sii,上市,電子零組件業,.TW,6715.TW
6716,應廣,otc,上櫃,半導體業,.TWO,6716.TWO
6719,力智,sii,上市,半導體業,.TW,6719.TW
6721,信實,otc,上櫃,其他,.TWO,6721.TWO
6727,亞泰金屬,otc,上櫃,電子零組件業,.TWO,6727.TWO
6728,上洋,otc,上櫃,居家生活,.TWO,6728.TWO
6732,昇佳電子,otc,上櫃,半導體業,.TWO,6732.TWO
6733,博晟生醫,otc,上櫃,生技醫療業,.TWO,6733.TWO
6735,美達科技,otc,上櫃,其他電子業,.TWO,6735.TWO
6739,竹陞科技,otc,上櫃,其他電子業,.TWO,6739.TWO
6741,91APP*-KY,otc,上櫃,數位雲端,.TWO,6741.TWO
6742,澤米,sii,上市,光電業,.TW,6742.TW
6743,安普新,sii,上市,其他電子業,.TW,6743.TW
6747,亨泰光,otc,上櫃,生技醫療業,.TWO,6747.TWO
6751,智聯服務,otc,上櫃,資訊服務業,.TWO,6751.TWO
6752,叡揚,otc,上櫃,資訊服務業,.TWO,6752.TWO
6753,龍德造船,sii,上市,航運業,.TW,6753.TW
6754,匯僑設計,sii,上市,居家生活,.TW,6754.TW
6756,威鋒電子,sii,上市,半導體業,.TW,6756.TW
6757,台灣虎航-創,sii,上市,航運業,.TW,6757.TW
6761,穩得,otc,上櫃,電子零組件業,.TWO,6761.TWO
6762,達亞,otc,上櫃,生技醫療業,.TWO,6762.TWO
6763,綠界科技*,otc,上櫃,數位雲端,.TWO,6763.TWO
6767,台微醫,otc,上櫃,生技醫療業,.TWO,6767.TWO
6768,志強-KY,sii,上市,運動休閒,.TW,6768.TW
6770,力積電,sii,上市,半導體業,.TW,6770.TW
6771,平和環保-創,sii,上市,綠能環保,.TW,6771.TW
6776,展碁國際,sii,上市,電子通路業,.TW,6776.TW
6781,AES-KY,sii,上市,電子零組件業,.TW,6781.TW
6782,視陽,sii,上市,生技醫療業,.TW,6782.TW
6785,昱展新藥,otc,上櫃,生技醫療業,.TWO,6785.TWO
6788,華景電,otc,上櫃,半導體業,.TWO,6788.TWO
6789,采鈺,sii,上市,半導體業,.TW,6789.TW
6790,永豐實,sii,上市,造紙工業,.TW,6790.TW
6791,虎門科技,otc,上櫃,資訊服務業,.TWO,6791.TWO
6792,詠業,sii,上市,通信網路業,.TW,6792.TW
6794,向榮生技-創,sii,上市,生技醫療業,.TW,6794.TW
6796,晉弘,sii,上市,生技醫療業,.TW,6796.TW
6799,來頡,sii,上市,半導體業,.TW,6799.TW
6803,崑鼎,otc,上櫃,綠能環保,.TWO,6803.TWO
6804,明係,otc,上櫃,運動休閒,.TWO,6804.TWO
6805,富世達,sii,上市,電子零組件業,.TW,6805.TW
6806,森崴能源,sii,上市,綠能環保,.TW,6806.TW
6807,峰源-KY,sii,上市,居家生活,.TW,6807.TW
6811,宏碁資訊,otc,上櫃,數位雲端,.TWO,6811.TWO
6821,聯寶,otc,上櫃,電子零組件業,.TWO,6821.TWO
6823,濾能,otc,上櫃,半導體業,.TWO,6823.TWO
6829,千附精密,otc,上櫃,電機機械,.TWO,6829.TWO
6830,汎銓,sii,上市,其他電子業,.TW,6830.TW
6834,天二科技,sii,上市,電子零組件業,.TW,6834.TW
6835,圓裕,sii,上市,電子零組件業,.TW,6835.TW
6838,台新藥,sii,上市,生技醫療業,.TW,6838.TW
6840,東研信超,otc,上櫃,其他電子業,.TWO,6840.TWO
6841,長佳智能,otc,上櫃,生技醫療業,.TWO,6841.TWO
6843,進典,otc,上櫃,電機機械,.TWO,6843.TWO
6844,諾貝兒,otc,上櫃,生技醫療業,.TWO,6844.TWO
6846,綠茵,otc,上櫃,食品工業,.TWO,6846.TWO
6854,錼創科技-KY創,sii,上市,半導體業,.TW,6854.TW
6855,數泓科,otc,上櫃,其他電子業,.TWO,6855.TWO
6856,鑫傳,otc,上櫃,文化創意業,.TWO,6856.TWO
6859,伯特光,otc,上櫃,光電業,.TWO,6859.TWO
6861,睿生光電,sii,上市,生技醫療業,.TW,6861.TW
6863,永道-KY,sii,上市,通信網路業,.TW,6863.TW
6865,偉康科技,otc,上櫃,數位雲端,.TWO,6865.TWO
6869,雲豹能源,sii,上市,綠能環保,.TW,6869.TW
6870,騰雲,otc,上櫃,數位雲端,.TWO,6870.TWO
6873,泓德能源-創,sii,上市,綠能環保,.TW,6873.TW
6874,倍力,otc,上櫃,資訊服務業,.TWO,6874.TWO
6875,國邑*,otc,上櫃,生技醫療業,.TWO,6875.TWO
6877,鏵友益,otc,上櫃,其他電子業,.TWO,6877.TWO
6881,潤德,otc,上櫃,其他,.TWO,6881.TWO
6890,來億-KY,sii,上市,運動休閒,.TW,6890.TW
6894,衛司特,otc,上櫃,綠能環保,.TWO,6894.TWO
6895,宏碩系統,otc,上櫃,半導體業,.TWO,6895.TWO
6899,創為精密,otc,上櫃,光電業,.TWO,6899.TWO
6901,鑽石投資,sii,上市,其他,.TW,6901.TW
6902,走著瞧-創,sii,上市,數位雲端,.TW,6902.TW
6903,巨漢,otc,上櫃,其他電子業,.TWO,6903.TWO
6904,伯鑫,otc,上櫃,其他,.TWO,6904.TWO
6906,現觀科,sii,上市,數位雲端,.TW,6906.TW
6914,阜爾運通,sii,上市,其他,.TW,6914.TW
6916,華凌,sii,上市,光電業,.TW,6916.TW
6922,宸曜,otc,上櫃,電腦及週邊設備業,.TWO,6922.TWO
6928,攸泰科技,sii,上市,電腦及週邊設備業,.TW,6928.TW
6929,佑全,otc,上櫃,生技醫療業,.TWO,6929.TWO
6933,AMAX-KY,sii,上市,電腦及週邊設備業,.TW,6933.TW
6937,天虹,sii,上市,半導體業,.TW,6937.TW
6949,沛爾生醫-創,sii,上市,生技醫療業,.TW,6949.TW
6951,青新-創,sii,上市,綠能環保,.TW,6951.TW
6952,大武山,sii,上市,其他,.TW,6952.TW
6953,家碩,otc,上櫃,半導體業,.TWO,6953.TWO
6957,裕慶-KY,sii,上市,其他,.TW,6957.TW
6958,日盛台駿,sii,上市,其他,.TW,6958.TW
6968,萬達寵物,otc,上櫃,居家生活,.TWO,6968.TWO
6969,成信實業*-創,sii,上市,綠能環保,.TW,6969.TW
7402,邑錡,otc,上櫃,光電業,.TWO,7402.TWO
7556,意德士,otc,上櫃,半導體業,.TWO,7556.TWO
7584,樂意,otc,上櫃,文化創意業,.TWO,7584.TWO
8008,建興電,sii,上市,電子工業,.TW,8008.TW
8011,台通,otc,上櫃,通信網路業,.TWO,8011.TWO
8016,矽創,sii,上市,半導體業,.TW,8016.TW
8021,尖點,sii,上市,其他電子業,.TW,8021.TW
8024,佑華,otc,上櫃,半導體業,.TWO,8024.TWO
8027,鈦昇,otc,上櫃,電機機械,.TWO,8027.TWO
8028,昇陽半導體,sii,上市,半導體業,.TW,8028.TW
8032,光菱,otc,上櫃,電子通路業,.TWO,8032.TWO
8033,雷虎,sii,上市,其他,.TW,8033.TW
8034,榮群,otc,上櫃,通信網路業,.TWO,8034.TWO
8038,長園科,otc,上櫃,電子零組件業,.TWO,8038.TWO
8039,台虹,sii,上市,電子零組件業,.TW,8039.TW
8040,九暘,otc,上櫃,半導體業,.TWO,8040.TWO
8042,金山電,otc,上櫃,電子零組件業,.TWO,8042.TWO
8043,蜜望實,otc,上櫃,電子零組件業,.TWO,8043.TWO
8044,網家,otc,上櫃,數位雲端,.TWO,8044.TWO
8046,南電,sii,上市,電子零組件業,.TW,8046.TW
8047,星雲,otc,上櫃,其他電子業,.TWO,8047.TWO
8048,德勝,otc,上櫃,通信網路業,.TWO,8048.TWO
8049,晶采,otc,上櫃,光電業,.TWO,8049.TWO
8050,廣積,otc,上櫃,電腦及週邊設備業,.TWO,8050.TWO
8053,巨擘,otc,上櫃,電子工業,.TWO,8053.TWO
8054,安國,otc,上櫃,半導體業,.TWO,8054.TWO
8059,凱碩,otc,上櫃,通信網路業,.TWO,8059.TWO
8064,東捷,otc,上櫃,光電業,.TWO,8064.TWO
8066,來思達,otc,上櫃,居家生活,.TWO,8066.TWO
8067,志旭,otc,上櫃,電子通路業,.TWO,8067.TWO
8068,全達,otc,上櫃,電子通路業,.TWO,8068.TWO
8069,元太,otc,上櫃,光電業,.TWO,8069.TWO
8070,長華*,sii,上市,電子通路業,.TW,8070.TW
8071,能率網通,otc,上櫃,電子零組件業,.TWO,8071.TWO
8072,陞泰,sii,上市,電子通路業,.TW,8072.TW
8074,鉅橡,otc,上櫃,電子零組件業,.TWO,8074.TWO
8076,伍豐,otc,上櫃,電腦及週邊設備業,.TWO,8076.TWO
8077,洛碁,otc,上櫃,觀光餐旅,.TWO,8077.TWO
8078,華寶,sii,上市,電子工業,.TW,8078.TW
8079,誠遠,otc,上櫃,電子工業,.TWO,8079.TWO
8080,印鉐,otc,上櫃,建材營造,.TWO,8080.TWO
8081,致新,sii,上市,半導體業,.TW,8081.TW
8082,漢承泰,otc,上櫃,電子工業,.TWO,8082.TWO
8083,瑞穎,otc,上櫃,電機機械,.TWO,8083.TWO
8084,巨虹,otc,上櫃,電子通路業,.TWO,8084.TWO
8085,福華,otc,上櫃,其他電子業,.TWO,8085.TWO
8086,宏捷科,otc,上櫃,半導體業,.TWO,8086.TWO
8087,華鎂鑫,otc,上櫃,綠能環保,.TWO,8087.TWO
8088,品安,otc,上櫃,半導體業,.TWO,8088.TWO
8089,康全電訊,otc,上櫃,通信網路業,.TWO,8089.TWO
8091,翔名,otc,上櫃,半導體業,.TWO,8091.TWO
8092,建暐,otc,上櫃,其他電子業,.TWO,8092.TWO
8093,保銳,otc,上櫃,電子零組件業,.TWO,8093.TWO
8096,擎亞,otc,上櫃,電子通路業,.TWO,8096.TWO
8097,常珵,otc,上櫃,通信網路業,.TWO,8097.TWO
8099,大世科,otc,上櫃,資訊服務業,.TWO,8099.TWO
8101,華冠,sii,上市,通信網路業,.TW,8101.TW
8103,瀚荃,sii,上市,電子零組件業,.TW,8103.TW
8104,錸寶,sii,上市,光電業,.TW,8104.TW
8105,凌巨,sii,上市,光電業,.TW,8105.TW
8107,大億金茂,otc,上櫃,電機機械,.TWO,8107.TWO
8109,博大,otc,上櫃,電子零組件業,.TWO,8109.TWO
8110,華東,sii,上市,半導體業,.TW,8110.TW
8111,立碁,otc,上櫃,光電業,.TWO,8111.TWO
8112,至上,sii,上市,電子通路業,.TW,8112.TW
8112A,至上甲特,other_securities,其他,其他證券,-,-
8114,振樺電,sii,上市,電腦及週邊設備業,.TW,8114.TW
8121,越峰,otc,上櫃,電子零組件業,.TWO,8121.TWO
8131,福懋科,sii,上市,半導體業,.TW,8131.TW
8147,正淩,otc,上櫃,電子零組件業,.TWO,8147.TWO
8150,南茂,sii,上市,半導體業,.TW,8150.TW
8155,博智,otc,上櫃,電子零組件業,.TWO,8155.TWO
8162,微矽電子-創,sii,上市,半導體業,.TW,8162.TW
8163,達方,sii,上市,電腦及週邊設備業,.TW,8163.TW
8171,天宇,otc,上櫃,綠能環保,.TWO,8171.TWO
8176,智捷,otc,上櫃,通信網路業,.TWO,8176.TWO
8182,加高,otc,上櫃,電子零組件業,.TWO,8182.TWO
8183,精星,otc,上櫃,其他電子業,.TWO,8183.TWO
8199,廣鎵,sii,上市,電子工業,.TW,8199.TW
8201,無敵,sii,上市,其他電子業,.TW,8201.TW
8210,勤誠,sii,上市,電腦及週邊設備業,.TW,8210.TW
8213,志超,sii,上市,電子零組件業,.TW,8213.TW
8215,明基材,sii,上市,光電業,.TW,8215.TW
8222,寶一,sii,上市,電機機械,.TW,8222.TW
8227,巨有科技,otc,上櫃,半導體業,.TWO,8227.TWO
8234,新漢,otc,上櫃,電腦及週邊設備業,.TWO,8234.TWO
8240,華宏,otc,上櫃,光電業,.TWO,8240.TWO
8249,菱光,sii,上市,電子零組件業,.TW,8249.TW
8255,朋程,otc,上櫃,電機機械,.TWO,8255.TWO
8261,富鼎,sii,上市,半導體業,.TW,8261.TW
8266,中日新,otc,上櫃,電子工業,.TWO,8266.TWO
8271,宇瞻,sii,上市,半導體業,.TW,8271.TW
8277,商丞,otc,上櫃,半導體業,.TWO,8277.TWO
8279,生展,otc,上櫃,生技醫療業,.TWO,8279.TWO
8284,三竹,otc,上櫃,資訊服務業,.TWO,8284.TWO
8287,英格爾,otc,上櫃,其他證券,.TWO,8287.TWO
8289,泰藝,otc,上櫃,電子零組件業,.TWO,8289.TWO
8291,尚茂,otc,上櫃,電子零組件業,.TWO,8291.TWO
8299,群聯,otc,上櫃,半導體業,.TWO,8299.TWO
8341,日友,sii,上市,綠能環保,.TW,8341.TW
8342,益張,otc,上櫃,其他,.TWO,8342.TWO
8349,恒耀,otc,上櫃,鋼鐵工業,.TWO,8349.TWO
8349A,恒耀甲特,other_securities,其他,其他證券,-,-
8354,冠好,otc,上櫃,其他,.TWO,8354.TWO
8358,金居,otc,上櫃,電子零組件業,.TWO,8358.TWO
8367,建新國際,sii,上市,航運業,.TW,8367.TW
8374,羅昇,sii,上市,電機機械,.TW,8374.TW
8383,千附,otc,上櫃,其他電子業,.TWO,8383.TWO
8390,金益鼎,otc,上櫃,綠能環保,.TWO,8390.TWO
8401,白紗科,otc,上櫃,其他,.TWO,8401.TWO
8403,盛弘,otc,上櫃,生技醫療業,.TWO,8403.TWO
8404,百和興業-KY,sii,上市,其他,.TW,8404.TW
8406,金可-KY,otc,上櫃,化學生技醫療,.TWO,8406.TWO
8409,商之器,otc,上櫃,生技醫療業,.TWO,8409.TWO
8410,森田,otc,上櫃,電腦及週邊設備業,.TWO,8410.TWO
8411,福貞-KY,sii,上市,其他,.TW,8411.TW
8415,大國鋼,otc,上櫃,鋼鐵工業,.TWO,8415.TWO
8416,實威,otc,上櫃,資訊服務業,.TWO,8416.TWO
8418,捷必勝-KY,otc,上櫃,其他,.TWO,8418.TWO
8420,明揚,otc,上櫃,運動休閒,.TWO,8420.TWO
8421,旭源,otc,上櫃,其他,.TWO,8421.TWO
8422,可寧衛,sii,上市,綠能環保,.TW,8422.TW
8423,保綠-KY,otc,上櫃,綠能環保,.TWO,8423.TWO
8424,惠普,otc,上櫃,建材營造,.TWO,8424.TWO
8426,紅木-KY,otc,上櫃,其他,.TWO,8426.TWO
8427,基勝-KY,sii,上市,其他,.TW,8427.TW
8429,金麗-KY,sii,上市,貿易百貨,.TW,8429.TW
8431,匯鑽科,otc,上櫃,其他電子業,.TWO,8431.TWO
8432,東生華,otc,上櫃,生技醫療業,.TWO,8432.TWO
8433,弘帆,otc,上櫃,居家生活,.TWO,8433.TWO
8435,鉅邁,otc,上櫃,其他,.TWO,8435.TWO
8436,大江,otc,上櫃,生技醫療業,.TWO,8436.TWO
8437,大地-KY,otc,上櫃,其他,.TWO,8437.TWO
8438,昶昕,sii,上市,綠能環保,.TW,8438.TW
8440,綠電,otc,上櫃,綠能環保,.TWO,8440.TWO
8442,威宏-KY,sii,上市,其他,.TW,8442.TW
8443,阿瘦,sii,上市,貿易百貨,.TW,8443.TW
8444,綠河-KY,otc,上櫃,其他,.TWO,8444.TWO
8446,華研,otc,上櫃,文化創意業,.TWO,8446.TWO
8450,霹靂,otc,上櫃,文化創意業,.TWO,8450.TWO
