symbol,date,close,K,D,DIF,MACD,OSC,RSI,OBV,MA3,MA6,MA12
3323,2026-09-01,26.6,13.1,18.1,-0.652,0.852,-1.504,42.3,802811338.0,27.92,31.45,34.81
3324,2026-09-01,1260.0,62.3,61.1,160.491,140.907,19.585,63.5,3308716663.0,1137.33,1100.33,1036.51
3325,2026-09-01,11.1,8.4,12.7,-3.042,-2.748,-0.294,34.5,1393901801.0,11.48,12.09,13.95
3332,2026-09-01,61.4,46.9,45.8,5.49,5.151,0.339,59.4,64690102.0,61.05,61.85,59.48
3338,2026-09-01,65.5,41.7,44.3,2.398,1.458,0.941,54.6,18477498487.0,62.53,67.27,59.7
3339,2026-09-01,41.5,38.4,38.9,3.258,2.633,0.626,54.4,556741485.0,40.52,43.98,36.31
3346,2026-09-01,19.4,34.8,36.1,-3.551,-3.904,0.353,41.0,1093221141.0,19.26,20.53,20.27
3349,2026-09-01,20.1,29.5,38.1,0.404,0.912,-0.508,47.2,33762186.0,21.72,21.14,24.31
3354,2026-09-01,27.75,43.4,45.2,1.764,1.491,0.273,56.3,281658240.0,23.73,26.08,24.47
3356,2026-09-01,59.4,75.4,71.2,3.63,2.201,1.429,59.2,2365905588.0,59.93,58.7,51.67
3357,2026-09-01,199.0,43.3,56.8,30.901,24.739,6.162,55.1,740446105.0,202.83,228.64,191.25
3360,2026-09-01,14.05,32.2,43.6,0.405,0.221,0.184,48.6,1292555752.0,15.07,15.91,14.96
3362,2026-09-01,168.0,64.7,54.9,1.882,-6.93,8.812,54.1,2509758569.0,180.67,158.17,128.63
3363,2026-09-01,648.0,45.0,53.2,128.195,115.332,12.864,59.8,3109346777.0,625.17,669.92,565.04
3372,2026-09-01,14.2,19.5,36.0,0.247,0.765,-0.518,44.1,366600633.0,14.75,17.44,18.88
3373,2026-09-01,15.8,6.5,10.4,-1.428,-1.364,-0.064,38.7,99503225.0,16.1,16.39,17.13
3374,2026-09-01,408.5,76.7,71.6,51.881,25.244,26.636,75.8,5321508730.0,369.33,308.37,232.78
3376,2026-09-01,181.0,35.4,34.5,5.814,11.81,-5.997,48.4,-332968058.0,187.43,192.45,195.61
3379,2026-09-01,26.95,10.6,12.4,-1.86,2.31,-4.17,39.9,481631814.0,26.92,31.38,38.55
3380,2026-09-01,29.95,29.7,40.2,0.01,0.198,-0.188,48.3,42092782085.0,28.63,31.76,31.7
3388,2026-09-01,80.0,40.4,47.1,6.258,4.283,1.975,54.5,153336533.0,81.1,90.43,75.32
3390,2026-09-01,21.4,28.2,41.0,0.068,0.189,-0.122,46.9,531360747.0,21.9,24.37,23.46
3402,2026-09-01,123.0,42.0,51.7,12.575,14.107,-1.532,56.0,680487955.0,122.0,128.72,124.98
3406,2026-09-01,954.0,72.9,69.9,97.644,43.412,54.232,70.7,6372540122.0,813.33,697.21,563.89
3413,2026-09-01,275.5,25.2,35.8,11.65,16.771,-5.121,49.1,1152341519.0,284.17,300.45,298.49
3416,2026-09-01,161.0,59.3,54.1,11.668,10.887,0.78,56.9,298049388.0,164.01,162.67,150.55
3419,2026-09-01,11.0,16.6,29.5,-1.161,-0.976,-0.185,34.4,1659284955.0,11.62,12.98,13.62
3430,2026-09-01,101.0,47.0,56.8,17.22,13.697,3.523,54.9,47873808.0,103.77,123.49,94.91
3432,2026-09-01,14.3,22.6,35.4,-1.222,-1.433,0.211,42.0,288084144.0,14.83,16.82,16.24
3434,2026-09-01,32.5,33.3,21.6,0.373,1.041,-0.668,53.9,18139357.0,30.37,29.28,29.54
3437,2026-09-01,17.8,33.2,40.8,-0.581,-0.902,0.321,46.9,684805307.0,17.63,20.87,18.47
3438,2026-09-01,61.0,54.1,53.9,0.417,-1.593,2.01,53.1,410425965.0,59.33,61.65,54.77
3441,2026-09-01,169.5,83.5,70.9,21.236,7.783,13.453,91.0,1728146444.0,129.83,92.59,63.29
3443,2026-09-01,6400.0,84.1,79.9,1109.962,686.007,423.956,76.9,4471009409.0,5435.0,5006.58,3620.7
3444,2026-09-01,77.2,42.4,47.8,2.898,0.993,1.905,52.0,380232053.0,75.07,83.31,72.47
3447,2026-09-01,27.35,9.5,10.0,-4.481,-1.401,-3.08,38.8,-161858176.0,28.18,32.29,39.42
3450,2026-09-01,509.0,71.4,68.8,92.645,67.142,25.503,61.1,10729270136.0,509.0,474.99,370.56
3455,2026-09-01,225.5,61.3,63.8,36.925,24.978,11.947,63.5,2122440486.0,214.27,225.44,165.29
3465,2026-09-01,29.0,13.4,15.4,-9.721,-9.165,-0.556,33.8,-14807849.0,29.47,30.87,37.43
3466,2026-09-01,24.3,5.4,10.0,-4.846,-2.388,-2.458,37.6,388530212.0,24.68,29.3,34.46
3479,2026-09-01,129.5,58.1,52.7,9.799,6.288,3.51,63.3,1178603085.0,128.83,123.77,107.51
3481,2026-09-01,47.65,64.8,68.9,9.601,6.041,3.56,64.6,66563641562.0,47.67,47.49,33.22
3483,2026-09-01,73.4,20.3,24.7,-7.247,-4.736,-2.511,41.4,1719047734.0,72.93,80.98,84.31
3484,2026-09-01,43.8,41.1,40.2,-0.19,0.065,-0.255,47.9,765574647.0,45.5,44.89,45.33
3489,2026-09-01,21.3,63.3,63.6,0.891,0.744,0.147,54.7,195239982.0,22.12,20.81,19.59
3490,2026-09-01,42.0,54.6,55.9,3.113,1.164,1.948,63.6,977448581.0,38.4,35.57,29.99
3491,2026-09-01,1355.0,53.6,63.6,304.922,270.78,34.142,59.0,1365259411.0,1234.67,1460.4,1207.03
3492,2026-09-01,18.8,11.1,20.2,-0.095,0.569,-0.664,43.5,146264063.0,19.59,20.69,22.15
3494,2026-09-01,7.07,10.3,13.4,-2.31,-2.105,-0.205,34.7,-62490784.0,7.07,7.49,8.06
3498,2026-09-01,173.5,73.8,71.3,29.099,15.946,13.153,66.5,854132495.0,157.17,138.12,95.62
3499,2026-09-01,12.95,16.6,25.0,-1.364,-1.071,-0.294,40.9,422885851.0,12.75,13.86,15.29
3501,2026-09-01,38.45,10.1,12.7,-2.931,-1.527,-1.405,35.9,-195287856.0,38.7,39.55,43.43
3504,2026-09-01,78.0,62.8,60.1,4.332,0.641,3.692,55.9,1943040464.0,78.93,76.35,65.18
3508,2026-09-01,21.8,15.6,21.6,-1.72,-1.266,-0.454,46.8,2820383530.0,19.57,20.02,24.12
3511,2026-09-01,18.15,20.2,28.2,-2.244,-2.241,-0.002,40.8,1178387263.0,19.0,20.8,20.43
3512,2026-09-01,19.05,41.7,32.9,-1.748,-1.764,0.016,39.0,199917284.0,19.4,19.2,19.19
3515,2026-09-01,203.0,25.6,26.4,2.846,8.432,-5.586,47.9,1357109058.0,206.67,216.34,224.63
3516,2026-09-01,25.35,61.1,56.5,1.183,0.6,0.583,58.0,225431802.0,25.34,24.68,22.06
3518,2026-09-01,30.0,50.0,52.2,0.748,-0.397,1.145,55.8,-1748237688.0,27.95,29.97,25.41
3520,2026-09-01,17.15,50.8,43.3,-0.298,-0.606,0.308,51.5,319208607.0,17.68,16.35,16.18
3521,2026-09-01,12.05,14.5,24.4,-1.311,-1.36,0.049,41.2,246595161.0,12.17,12.43,13.13
3522,2026-09-01,12.95,17.1,18.5,-1.581,-1.303,-0.278,43.9,162935288.0,12.27,12.52,14.09
3523,2026-09-01,15.85,44.3,40.5,-0.876,-0.681,-0.195,46.1,71644112.0,15.9,15.56,16.41
3526,2026-09-01,262.0,41.4,54.9,27.336,28.076,-0.741,52.5,1217649534.0,282.0,309.33,276.14
3527,2026-09-01,48.6,18.0,25.8,-7.466,-7.919,0.453,39.2,648276566.0,50.03,54.49,54.66
3528,2026-09-01,81.3,34.5,39.6,8.565,8.178,0.387,54.9,204756936.0,81.81,89.63,78.7
3529,2026-09-01,2625.0,38.9,44.9,124.684,117.132,7.551,51.9,890370120.0,2500.0,2947.13,2529.61
3530,2026-09-01,56.5,25.4,29.2,-6.673,-7.124,0.451,42.6,524666763.0,56.23,61.41,61.83
3531,2026-09-01,21.3,42.6,41.7,-0.892,-0.933,0.041,41.3,107121387.0,21.77,22.15,21.58
3532,2026-09-01,416.0,67.6,69.1,60.793,27.081,33.711,74.8,2468987426.0,355.5,322.77,219.29
3533,2026-09-01,1590.0,39.4,52.5,179.145,195.545,-16.4,49.7,1050959635.0,1700.89,2058.2,1785.68
3535,2026-09-01,82.6,32.9,49.4,14.38,16.885,-2.505,51.8,1551318737.0,82.5,102.42,99.97
3537,2026-09-01,51.8,37.9,46.2,4.219,3.63,0.589,52.4,840526900.0,51.93,57.77,51.82
3540,2026-09-01,21.9,20.1,19.9,-3.479,-2.771,-0.708,39.2,1046941716.0,22.28,24.37,27.09
3541,2026-09-01,22.05,16.3,13.5,-3.473,-3.689,0.217,37.0,329319265.0,21.42,21.97,23.25
3543,2026-09-01,42.05,49.3,47.5,4.915,4.922,-0.007,55.1,451808870.0,42.8,38.86,42.23
3545,2026-09-01,49.05,38.8,37.1,-7.08,-7.101,0.021,39.7,6784588485.0,48.6,51.39,51.73
3546,2026-09-01,72.0,55.7,49.4,2.303,2.861,-0.558,53.1,1200147497.0,72.4,72.86,71.18
3548,2026-09-01,76.4,23.4,22.4,-14.042,-11.887,-2.156,41.2,1541605230.0,78.37,85.38,86.52
3550,2026-09-01,21.7,43.4,52.9,1.866,1.154,0.712,54.1,877919986.0,21.75,23.17,19.66
3551,2026-09-01,168.5,39.4,52.2,20.697,23.31,-2.613,53.4,969859380.0,172.5,188.03,181.08
3552,2026-09-01,40.3,8.7,16.7,-12.348,-12.081,-0.268,31.2,2731178043.0,42.8,47.46,54.0
3555,2026-09-01,171.0,56.3,64.1,40.746,32.982,7.764,60.1,28215643.0,171.5,196.25,151.11
3556,2026-09-01,55.8,60.0,65.3,4.064,1.454,2.61,56.4,1247309815.0,58.57,60.28,49.92
3557,2026-09-01,22.7,9.6,10.0,-7.877,-6.572,-1.305,23.1,-37834956.0,24.03,25.14,29.96
3558,2026-09-01,119.5,33.5,30.1,-16.285,-15.323,-0.962,42.7,1043734550.0,119.26,122.64,126.69
3563,2026-09-01,645.0,46.0,54.1,90.047,91.4,-1.353,55.9,715301716.0,647.0,719.63,638.67
3564,2026-09-01,46.7,23.3,20.0,-4.337,-3.214,-1.123,46.0,174481368.0,44.18,43.99,45.83
3567,2026-09-01,25.0,23.4,30.6,-0.633,-0.663,0.03,44.1,486816964.0,25.28,26.71,26.02
3570,2026-09-01,167.5,43.1,35.4,5.805,8.897,-3.092,54.1,102206159.0,165.5,163.22,164.21
3576,2026-09-01,16.6,50.2,53.1,1.43,0.489,0.94,55.8,612225478.0,17.03,17.14,14.93
3577,2026-09-01,109.5,49.6,48.8,13.98,9.209,4.771,58.3,264454076.0,114.5,116.89,89.89
3580,2026-09-01,88.0,50.3,55.6,5.312,4.04,1.272,56.6,1002798536.0,79.83,86.97,75.4
3581,2026-09-01,92.8,31.5,48.8,22.559,20.634,1.925,52.2,747468658.0,99.4,142.2,105.21
3583,2026-09-01,683.0,61.5,65.0,121.023,92.738,28.286,62.1,1809678130.0,685.67,766.07,561.29
3587,2026-09-01,229.0,36.4,48.4,14.078,11.762,2.316,51.0,788629262.0,228.17,270.24,235.38
3588,2026-09-01,51.3,30.2,39.4,-2.511,-3.348,0.837,46.3,2053253627.0,51.17,57.1,53.06
3591,2026-09-01,23.65,49.2,48.3,0.463,0.02,0.443,55.4,1123124020.0,21.93,23.53,21.14
3592,2026-09-01,222.0,38.0,38.8,-23.567,-22.935,-0.632,39.7,35447844.0,222.83,236.73,226.77
3593,2026-09-01,10.15,22.3,36.7,-1.325,-1.362,0.037,40.0,216558157.0,11.32,14.32,13.32
3594,2026-09-01,45.45,49.5,50.1,1.682,1.213,0.47,51.8,773866849.0,47.77,49.29,44.15
3596,2026-09-01,152.5,20.9,28.7,3.077,8.755,-5.678,45.4,3015617321.0,161.0,170.25,171.76
3597,2026-09-01,26.3,49.3,39.9,-0.162,0.051,-0.214,49.8,189698891.0,26.3,26.1,25.81
3605,2026-09-01,126.5,75.7,66.3,15.783,9.758,6.025,72.1,1881410733.0,114.46,97.35,79.67
3607,2026-09-01,13.55,36.9,48.2,-0.116,-0.131,0.016,46.8,1172619983.0,13.88,14.4,13.86
3609,2026-09-01,20.75,10.4,12.5,-5.648,-3.412,-2.236,38.2,14366375.0,20.75,23.12,30.57
3611,2026-09-01,180.5,31.2,34.7,0.598,1.134,-0.536,48.8,269998548.0,182.67,183.06,185.58
3615,2026-09-01,32.8,39.8,52.1,3.737,2.843,0.894,52.7,1322744316.0,34.4,39.15,32.39
3617,2026-09-01,241.0,64.1,47.7,2.01,0.146,1.864,55.5,662491471.0,237.0,215.55,203.04
3622,2026-09-01,44.65,17.3,27.3,0.952,2.564,-1.612,43.5,488613312.0,48.13,50.8,53.91
3623,2026-09-01,26.05,31.4,30.9,-0.166,-0.391,0.225,54.4,191307704.0,22.72,22.97,23.05
3624,2026-09-01,123.5,52.0,56.7,15.53,8.605,6.925,62.1,2843438823.0,91.43,97.5,75.02
3625,2026-09-01,12.3,15.1,18.4,-0.602,0.3,-0.902,39.7,978223141.0,13.8,14.72,17.79
3628,2026-09-01,72.0,40.5,36.2,7.139,6.824,0.315,62.8,71900772.0,68.03,66.7,68.21
3629,2026-09-01,19.6,30.9,20.9,-3.303,-3.645,0.342,46.0,1627322.0,17.43,16.71,19.33
3630,2026-09-01,25.75,16.1,24.8,-0.78,-0.614,-0.167,45.9,874452876.0,26.27,27.07,28.75
3631,2026-09-01,36.7,66.9,64.7,0.421,-1.121,1.542,54.1,-24311965.0,36.4,36.39,31.42
3632,2026-09-01,7.1,13.1,17.7,-1.329,-1.099,-0.23,28.5,107582841.0,7.61,8.01,8.83
3645,2026-09-01,67.8,37.6,46.4,7.755,8.061,-0.306,51.2,3489222193.0,69.47,84.29,72.19
3646,2026-09-01,24.85,45.0,30.4,-0.518,-0.251,-0.268,51.5,161536181.0,23.54,23.11,23.88
3652,2026-09-01,33.15,48.3,48.0,0.536,0.157,0.38,53.9,363827839.0,31.77,32.55,29.95
3653,2026-09-01,5820.0,77.3,71.6,1016.011,747.517,268.494,72.0,2161710375.0,5085.0,4588.96,3746.71
3661,2026-09-01,3590.0,42.2,46.3,319.416,332.989,-13.573,52.7,3438975635.0,3556.57,3883.51,3546.72
3663,2026-09-01,60.0,41.0,52.4,3.22,3.879,-0.659,49.7,961829206.0,59.7,68.5,62.6
3664,2026-09-01,7.67,14.9,11.8,-4.271,-3.305,-0.966,35.3,325104474.0,6.91,6.7,10.95
3665,2026-09-01,1955.0,52.1,61.0,425.347,379.756,45.591,61.7,1616603791.0,2075.0,2156.03,1819.44
3666,2026-09-01,25.0,21.2,26.3,-5641.072,-8197.915,2556.843,29.1,111691139.0,25.15,25.83,27.31
3669,2026-09-01,32.35,41.4,48.7,-0.99,-1.474,0.484,45.3,112239599.0,35.67,36.04,33.91
3672,2026-09-01,11.8,31.4,24.8,-2.564,-2.805,0.241,37.1,143761500.0,12.53,12.04,12.18
3673,2026-09-01,63.4,53.9,61.7,8.203,5.504,2.699,58.8,-480657063.0,62.1,67.98,53.8
3675,2026-09-01,269.0,50.4,55.9,19.969,6.085,13.884,54.8,1060693213.0,250.37,290.82,223.22
3679,2026-09-01,108.0,32.0,34.6,1.776,3.363,-1.587,50.4,187603291.0,108.83,109.5,109.37
3680,2026-09-01,488.5,55.0,58.0,27.937,18.78,9.157,56.6,1452616131.0,460.17,493.49,432.83
3684,2026-09-01,54.2,35.1,40.9,3.485,3.547,-0.062,56.1,82004787.0,52.23,53.53,53.83
3685,2026-09-01,35.65,55.4,52.4,3.944,3.301,0.643,57.8,272695857.0,36.68,33.12,35.08
3686,2026-09-01,14.2,12.7,23.5,-0.872,-0.395,-0.477,40.6,498535104.0,14.42,15.85,17.49
3687,2026-09-01,61.4,21.4,28.0,-5.671,-4.784,-0.887,39.6,220562561.0,63.37,66.4,70.68
3689,2026-09-01,105.5,43.7,53.9,11.427,12.854,-1.428,53.1,1320229520.0,108.45,117.29,111.69
3691,2026-09-01,94.1,39.3,53.3,4.319,2.421,1.898,47.7,559577971.0,98.43,121.22,108.17
3693,2026-09-01,666.0,68.8,64.7,77.594,52.711,24.884,64.8,767750569.0,570.19,572.56,472.4
3694,2026-09-01,49.2,12.0,19.1,2.239,4.766,-2.526,47.2,822775157.0,50.9,56.35,58.21
3701,2026-09-01,39.8,27.0,40.1,0.012,0.686,-0.674,46.4,510339469.0,38.9,46.84,47.77
3702,2026-09-01,107.0,72.9,74.1,11.489,7.644,3.845,66.3,108594737696.0,105.1,104.97,85.43
3703,2026-09-01,19.65,21.9,24.8,-1.317,-1.163,-0.155,40.1,1851830446.0,19.93,19.89,20.56
3704,2026-09-01,41.2,59.8,62.1,1.495,0.411,1.084,55.5,9066456232.0,41.42,41.84,38.03
3705,2026-09-01,55.7,72.8,57.2,2.092,2.447,-0.355,60.4,1555631823.0,55.03,54.07,53.45
3706,2026-09-01,78.7,50.3,48.1,9.179,9.617,-0.438,60.9,38655950189.0,78.78,76.99,75.8
3707,2026-09-01,58.9,36.9,50.2,1.487,-0.366,1.853,49.4,9566180544.0,57.97,69.38,61.99
3708,2026-09-01,96.9,31.3,38.3,2.609,4.17,-1.561,48.2,1084893096.0,97.1,104.53,107.34
3709,2026-09-01,60.8,50.3,62.7,10.831,10.43,0.401,55.9,504712185.0,65.59,72.34,64.72
3710,2026-09-01,5.13,12.7,19.2,-1.355,-1.165,-0.19,35.0,806480222.0,5.1,5.74,6.22
3711,2026-09-01,612.0,78.4,81.5,123.417,88.011,35.407,73.7,863891936200.0,583.67,584.0,435.73
3712,2026-09-01,20.6,27.4,18.3,-6.195,-4.707,-1.489,37.5,1165215654.0,19.87,19.35,23.02
3713,2026-09-01,14.05,16.9,18.6,-2.559,-2.194,-0.365,36.3,38467067.0,14.45,14.78,17.33
3714,2026-09-01,61.5,54.6,56.7,5.015,2.298,2.717,59.3,-850376170.0,57.05,63.46,49.88
3715,2026-09-01,120.5,40.3,55.9,21.053,23.261,-2.208,53.6,6387098346.0,113.63,143.52,138.99
3716,2026-09-01,33.85,48.8,45.6,-0.611,-0.888,0.276,41.9,3441466.0,33.82,33.24,33.0
4102,2026-09-01,18.8,39.9,29.4,-2.617,-2.639,0.022,37.8,719939129.0,19.15,18.63,19.53
4104,2026-09-01,72.1,35.8,29.4,0.226,1.4,-1.174,49.6,4040954861.0,71.37,70.72,73.25
4105,2026-09-01,78.3,50.1,47.2,2.336,2.415,-0.079,60.5,2501147786.0,76.83,75.63,76.3
4106,2026-09-01,24.4,72.5,67.1,0.023,-0.465,0.488,57.4,-659087116.0,24.15,23.32,22.34
4107,2026-09-01,111.0,35.4,36.2,1.047,1.801,-0.754,49.7,1415697677.0,112.83,111.27,113.59
4108,2026-09-01,11.4,14.9,16.3,-1.683,-1.647,-0.036,33.9,272803989.0,11.42,11.83,12.79
4109,2026-09-01,11.05,13.3,12.1,-2.051,-1.593,-0.458,33.4,675614455.0,11.17,11.27,12.92
4111,2026-09-01,28.65,49.2,44.7,1.151,1.337,-0.186,60.4,503934584.0,28.67,28.59,28.51
4113,2026-09-01,15.9,12.6,13.7,-3.13,-2.524,-0.606,41.0,410807421.0,15.1,14.89,17.96
4114,2026-09-01,29.35,47.2,37.2,0.453,0.603,-0.15,54.3,5646208173.0,29.38,28.54,28.81
4116,2026-09-01,39.6,41.2,31.4,-1.839,-1.905,0.067,46.3,558916884.0,39.43,38.0,39.65
4119,2026-09-01,58.0,64.8,40.7,-7.309,-8.284,0.975,47.3,5084022426.0,53.58,48.65,49.88
4120,2026-09-01,46.95,64.7,50.3,1.298,1.134,0.163,58.2,378695771.0,47.23,44.72,43.21
4121,2026-09-01,12.65,8.4,18.2,-1.603,-1.427,-0.176,37.7,630728463.0,12.88,13.44,15.13
4123,2026-09-01,30.35,17.9,31.0,-0.878,-0.559,-0.319,40.8,2865162294.0,31.88,33.28,34.53
4126,2026-09-01,77.7,39.6,27.9,0.056,0.971,-0.915,50.3,619852530.0,77.17,76.21,77.68
4127,2026-09-01,59.0,61.8,65.2,9.537,6.748,2.789,62.3,620820556.0,68.03,63.29,48.95
4128,2026-09-01,14.5,10.7,9.8,-6.055,-6.224,0.17,29.7,827287717.0,14.47,14.89,17.25
4129,2026-09-01,82.6,7.3,15.4,1.256,5.322,-4.066,44.4,733911447.0,82.6,85.69,96.04
4131,2026-09-01,31.4,24.1,33.4,0.795,1.764,-0.969,46.5,17798536.0,31.93,33.04,35.08
4133,2026-09-01,20.2,7.0,10.5,-2.67,-2.515,-0.155,34.8,514901204.0,20.67,20.81,22.4
4137,2026-09-01,76.3,22.5,34.7,-8.609,-8.839,0.23,33.1,-18078353.0,85.53,91.12,92.42
4138,2026-09-01,53.9,19.7,14.3,-3.954,-2.846,-1.108,40.7,96428140.0,52.43,52.48,55.12
4139,2026-09-01,40.45,71.8,57.1,0.676,-1.655,2.33,67.4,19484873.0,40.12,31.92,27.89
4142,2026-09-01,17.2,17.1,19.3,-2.618,-3.081,0.464,36.8,1376964350.0,17.17,17.33,18.08
4147,2026-09-01,59.6,38.3,28.8,-7.39,-7.241,-0.149,44.0,99859270.0,59.0,56.78,58.4
4148,2026-09-01,34.5,27.0,24.8,-2.896,-2.484,-0.412,45.2,103039165.0,32.5,31.95,34.94
4153,2026-09-01,31.8,47.8,37.9,-0.958,-0.64,-0.318,47.2,233364923.0,31.98,30.73,31.37
4154,2026-09-01,11.8,35.0,31.9,-3.5,-3.86,0.359,34.0,18695189.0,11.93,12.41,13.6
4155,2026-09-01,14.7,45.5,38.1,-1.853,-2.099,0.245,39.3,332901470.0,14.55,14.42,14.36
4157,2026-09-01,8.69,14.7,21.7,-1.154,-1.113,-0.041,40.1,623210669.0,8.6,8.91,10.23
4160,2026-09-01,39.55,10.8,12.1,-3.787,-2.0,-1.787,41.4,-8004978.0,38.45,38.85,43.66
4161,2026-09-01,22.3,19.4,19.6,-1.14,-0.771,-0.369,41.5,150744146.0,22.53,22.49,23.75
4162,2026-09-01,54.8,25.1,22.6,-6.589,-5.937,-0.653,38.0,-356542441.0,57.74,56.21,60.6
4163,2026-09-01,132.0,67.4,63.0,6.388,2.256,4.133,64.7,203798881.0,132.5,122.33,109.33
4164,2026-09-01,25.35,4.3,6.8,-5.055,-3.874,-1.181,32.7,146892955.0,25.72,26.84,30.92
4167,2026-09-01,19.05,59.8,56.6,0.215,-0.035,0.25,54.2,1495307095.0,18.57,18.12,17.6
4168,2026-09-01,21.6,22.9,35.0,-0.817,-0.713,-0.104,43.8,66270388.0,22.13,23.58,24.16
4171,2026-09-01,16.15,8.9,14.9,-4.415,-4.894,0.479,36.2,112989005.0,16.88,17.42,19.1
4173,2026-09-01,17.1,4.9,8.1,-0.541,0.018,-0.559,38.2,463246415.0,17.35,17.82,19.22
4174,2026-09-01,26.0,4.0,4.4,-26.73,-27.212,0.482,24.5,-169057959.0,25.5,27.84,38.35
4175,2026-09-01,51.5,19.7,19.6,-3.897,-3.807,-0.09,37.2,-27085780.0,50.8,50.7,52.52
4183,2026-09-01,13.2,29.5,24.1,-1.797,-1.344,-0.454,30.8,2323952.0,13.83,13.69,15.25
4188,2026-09-01,14.2,38.4,24.1,-2.131,-2.236,0.105,45.6,44398250.0,12.83,12.05,13.25
4190,2026-09-01,25.9,26.5,17.2,-6.503,-7.072,0.569,28.0,178687744.0,25.73,25.11,27.15
4192,2026-09-01,18.85,10.2,10.2,-8.453,-9.846,1.393,28.2,8043459.0,19.13,19.51,21.86
4198,2026-09-01,49.9,79.9,68.9,2.532,1.58,0.952,65.9,6945220.0,44.63,41.27,38.8
4205,2026-09-01,68.9,8.8,12.7,-2.755,-1.79,-0.965,33.7,70442715.0,69.17,69.47,73.39
4207,2026-09-01,19.3,73.0,78.4,1.49,1.361,0.129,61.0,778235685.0,19.92,19.35,18.64
4303,2026-09-01,34.85,31.0,23.6,1.528,3.535,-2.007,49.9,3004315446.0,33.93,34.04,38.36
4304,2026-09-01,15.5,30.6,47.5,3.047,3.744,-0.697,47.5,64864328.0,19.08,22.61,24.8
4305,2026-09-01,42.0,66.5,66.9,2.076,2.142,-0.066,60.0,24193006.0,42.5,42.03,40.81
4306,2026-09-01,14.65,61.5,55.2,0.015,-0.129,0.144,53.6,-8995600502.0,14.68,14.21,13.62
4401,2026-09-01,13.55,20.5,20.3,-1.784,-1.819,0.035,35.5,464662296.0,13.75,13.56,14.68
4402,2026-09-01,14.35,36.1,34.4,-1.685,-0.995,-0.691,43.4,430697784.0,15.03,14.9,16.85
4406,2026-09-01,10.1,44.5,48.9,-0.046,-0.058,0.012,49.2,189569101.0,10.17,10.07,10.1
4413,2026-09-01,18.8,49.8,40.1,0.154,0.149,0.005,53.9,3756824.0,17.53,17.12,17.37
4414,2026-09-01,8.09,13.9,16.4,-1.493,-1.374,-0.12,37.0,28400558.0,8.29,8.55,9.72
4416,2026-09-01,11.6,7.4,5.6,-16.307,-13.943,-2.364,18.6,-7174199.0,11.48,11.62,21.41
4417,2026-09-01,49.45,54.2,45.1,2.849,3.24,-0.391,63.1,304537390.0,46.45,45.02,46.87
4419,2026-09-01,46.6,37.6,44.5,1.428,2.553,-1.125,50.6,8768892.0,45.83,46.75,47.67
4420,2026-09-01,39.25,19.9,15.3,0.31,2.497,-2.187,47.6,175681726.0,37.02,37.56,42.21
4426,2026-09-01,7.56,7.9,9.1,-2.285,-2.476,0.192,26.6,1410086867.0,7.73,7.87,8.75
4430,2026-09-01,17.25,41.9,37.1,-0.771,-0.762,-0.009,43.3,35096283.0,17.38,17.28,17.42
4432,2026-09-01,15.75,43.5,36.3,-1.254,-1.292,0.038,43.5,285558621.0,15.54,15.37,15.49
4433,2026-09-01,18.4,12.4,16.5,-1.808,-1.709,-0.099,33.7,2862616.0,18.95,19.39,19.66
4438,2026-09-01,56.7,16.2,15.8,-9.295,-8.774,-0.521,34.0,-24714678.0,57.39,56.93,62.87
4439,2026-09-01,93.9,56.5,57.0,-0.391,-1.164,0.773,49.5,2940687.0,98.3,94.36,94.57
4440,2026-09-01,17.55,34.6,31.9,-1.121,-1.436,0.315,43.4,6107907.0,17.53,17.58,17.3
4442,2026-09-01,56.6,42.0,42.1,6.101,6.365,-0.264,54.1,2072553.0,59.97,54.87,54.62
4502,2026-09-01,15.7,19.9,17.5,-3.108,-3.763,0.655,22.7,32590710.0,15.72,15.77,15.84
4503,2026-09-01,22.2,10.3,17.3,-5.692,-3.159,-2.533,32.2,318558567.0,26.53,34.02,38.06
4506,2026-09-01,118.5,67.1,59.9,7.921,8.547,-0.626,63.1,276343766.0,121.0,117.16,115.12
4510,2026-09-01,41.85,39.8,42.2,2.741,4.302,-1.561,51.3,1051072248.0,40.6,43.5,43.01
4513,2026-09-01,15.25,19.4,19.8,-3.352,-2.981,-0.372,40.3,780071487.0,16.12,15.8,16.95
4523,2026-09-01,23.45,10.9,18.4,-2.782,-2.373,-0.41,39.1,346827932.0,24.12,25.84,27.0
4526,2026-09-01,30.1,34.2,43.7,1.824,2.504,-0.681,50.2,17084302493.0,29.17,33.37,32.32
4527,2026-09-01,40.8,65.0,61.8,1.266,1.47,-0.205,55.2,88998246.0,40.45,40.67,39.25
4528,2026-09-01,14.85,5.1,10.8,-2.816,-2.937,0.121,31.0,651880982.0,15.05,15.36,16.57
4529,2026-09-01,3.54,28.6,30.8,-1.17,-1.41,0.24,38.3,75396603.0,3.83,4.29,3.9
4530,2026-09-01,25.7,31.5,31.5,0.225,0.901,-0.676,47.7,-20800816.0,26.28,25.83,27.59
4532,2026-09-01,23.4,33.5,44.0,0.674,0.91,-0.236,50.2,11054776823.0,23.63,24.28,23.87
4533,2026-09-01,24.35,27.7,35.2,-0.121,0.49,-0.611,45.9,1254917734.0,24.7,27.6,27.59
